document_id,title,author,datepub,citations,score_v1,N_qual_v1,N_total,text_length,Od_raw,Od,Id,score_v2,N_total_v2,T_total_v2,log_cit
1,"Indications, Utility and Appropriateness of Echocardiography in Outpatient Cardiology.","INDICARD-out (INDIcazioni, percorsi assistenziali e appropriatezza in CARDiologia ambulatoriale) project An A.R.C.A. (Associazioni Regionali Cardiologi Ambulatoriali) italian multicentre study; Orsini E, Antoncecchi E, Carbone V, Dato A, Monducci I, Nistri S, Zito GB.",2013,4,0.8102249325467464,316,2474,35449,4.491589460446375,0.9518758552362777,0.14770330562744333,0.7106240903536274,2474,2738,1.6094379124341003
10,Contemporary data on cardiovascular diseases in Indians: American College of Cardiology's PINNACLE India Quality Improve,"Kalra A, Glusenkamp N, Oetgen WJ, Virani SS.",2016,19,0.5394788592022023,29,300,3929,3.8062110638646014,0.8066276857070196,0.27492800819482277,0.6471177824533605,300,328,2.995732273553991
100,The impact of the COVID-19 pandemic on cardiology services.,"Fersia O, Bryant S, Nicholson R, McMeeken K, Brown C, Donaldson B, Jardine A, Grierson V, Whalen V, Mackay A.",2020,1389,0.7698344536013755,199,2069,27946,4.297260672365443,0.9106929103165559,0.6641682371971077,0.8367355083807214,2069,2238,7.237059026124737
1000,The initial hospital response to an epidemic.,"Petrosillo N, Puro V, Di Caro A, Ippolito G.",2005,92,0.6485902630227152,343,3199,43499,4.279395392461806,0.9069068277422104,0.41597126739203893,0.759626159637159,3199,3530,4.532599493153256
1001,Beyond pregnancy--the neglected burden of mortality in young women of reproductive age in Bangladesh: a prospective coho,"Labrique AB, Sikder SS, Wu L, Rashid M, Ali H, Ullah B, Shamim AA, Mehra S, Klemm R, Banu H, West KP Jr, Christian P.",2013,68,0.7477413690209863,160,1571,20369,4.239583998600558,0.8984698356899453,0.3885776035695828,0.7455021660538366,1571,1687,4.23410650459726
1002,The impact of economic crises on communicable disease transmission and control: a systematic review of the evidence.,"Suhrcke M, Stuckler D, Suk JE, Desai M, Senek M, McKee M, Tsolova S, Basu S, Abubakar I, Hunter P, Rechel B, Semenza JC.",2011,42,0.7935021346513796,392,5561,72722,4.402647443414282,0.9330269022599634,0.34517745973441427,0.7566720695022987,5561,6021,3.7612001156935624
1003,COVID-19 preventive measures showing an unintended decline in infectious diseases in Taiwan.,"Galvin CJ, Li YJ, Malwade S, Syed-Abdul S.",2020,15345,0.778919338578372,40,769,9678,4.234764887607444,0.8974485501431595,0.8845663242183678,0.8935838823657221,769,812,9.638610132737611
1004,Leptin Functions in Infectious Diseases.,"Maurya R, Bhattacharya P, Dey R, Nakhasi HL.",2018,340,0.8369838020340122,948,7238,97365,4.2392715425596466,0.8984036187385107,0.5352106553913485,0.789445729734362,7238,8164,5.831882477283517
1005,Health crisis in Venezuela: Status of communicable diseases and implications for the European Union and European Economi,"Espinosa L, Mirinaviciute G.",2019,68,0.8334885076786919,151,1122,16558,4.340033652980401,0.9197575338451323,0.3885776035695828,0.7604035547624673,1122,1206,4.23410650459726
1006,Management and control of communicable diseases in schools and other child care settings: systematic review on the incub,"Czumbel I, Quinten C, Lopalco P, Semenza JC; ECDC expert panel working group.",2018,60,0.7757828599583713,580,3809,56739,4.163292445734322,0.8823018203868201,0.37726814688834504,0.7307917183372776,3809,4435,4.110873864173311
1007,Impact of infectious diseases on population health using incidence-based disability-adjusted life years (DALYs): results,"Cassini A, Colzani E, Pini A, Mangen MJ, Plass D, McDonald SA, Maringhini G, van Lier A, Haagsma JA, Havelaar AH, Kramarz P, Kretzschmar ME; BCoDE consortium.",2018,100,0.6614026843163298,771,4751,75756,3.8361289711091078,0.8129680099499245,0.4235444877619038,0.6961409532935183,4751,5937,4.61512051684126
1008,Health of refugees and migrants from former Soviet Union countries in the Russian Federation: a narrative review.,"Bakunina N, Gil A, Polushkin V, Sergeev B, Flores M, Toskin I, Madyanova V, Khalfin R.",2020,7,0.8193321078353584,630,5647,74887,4.473288938914022,0.9479975344907422,0.19083705385106914,0.7208493902988402,5647,6188,2.0794415416798357
1009,WHO's budgetary allocations and burden of disease: a comparative analysis.,"Stuckler D, King L, Robinson H, McKee M.",2008,9,0.707240095157056,318,2758,37487,4.253416892632266,0.9014013586959496,0.21131565691113308,0.6943756481605046,2758,3073,2.302585092994046
101,How do we attract and retain women in cardiology?,"Lau ES, Wood MJ.",2018,10,0.7256697750455157,175,2129,27401,4.295834791652994,0.9103907318929534,0.2200625793666591,0.7032922861350651,2129,2248,2.3978952727983707
1010,Coverage of school health monitoring systems in China: a large national cross-sectional survey.,"Yan X, Hu P, Ma N, Luo D, Zhang J, Wang J, Dong Y, Xing Y, Song Y, Ma J, Patton GC, Sawyer SM.",2022,0,0.6944223925983621,647,3100,51152,3.915579512555881,0.829805490925115,0.0,0.5808638436475805,3100,3977,0.0
1011,The spectrum of health conditions in community-based cross-sectional surveys in Southeast Asia 2010-21: a scoping review,"Zhang M, Kozlowski H, Chew R, Htun NSN, Morris SK, Akladious C, Sarker AR, Lubell Y, Peto TJ.",2024,123,0.7728382064326272,421,3997,56056,4.022435840056197,0.8524509172318778,0.44237277859206886,0.729427475639935,3997,4512,4.820281565605037
1012,[Mandatory notification of infectious diseases and agents in Germany: development and suggestions for improvement].,"Heudorf U, Gottschalk R.",2020,39,0.8224619595309013,610,4561,54208,4.561143725018242,0.9666160770792814,0.33854035947851246,0.7781933617990507,4561,5047,3.6888794541139363
1013,Causes of adult female deaths in Bangladesh: findings from two National Surveys.,"Nahar Q, El Arifeen S, Jamil K, Streatfield PK.",2015,170,0.6857231323247394,480,2925,43553,4.01524550696632,0.8509271126812544,0.471867039947523,0.737209090861135,2925,3399,5.14166355650266
1014,The burden of infectious and cardiovascular diseases in India from 2004 to 2014.,"Banerjee K, Dwivedi LK.",2016,10,0.7951322080314918,377,2222,35609,4.282616650850686,0.907589489884611,0.2200625793666591,0.7013314167292254,2222,2499,2.3978952727983707
1015,The pathogen- and incidence-based DALY approach: an appropriate [corrected] methodology for estimating the burden of inf,"Mangen MJ, Plass D, Havelaar AH, Gibbons CL, Cassini A, Mühlberger N, van Lier A, Haagsma JA, Brooke RJ, Lai T, de Waure C, Kramarz P, Kretzschmar ME; BCoDE consortium.",2013,142,0.6668273315676047,583,3150,46982,3.989948826710521,0.8455661376043527,0.45545625062116796,0.7285331715093972,3150,3902,4.962844630259907
1016,"Advances in Molecular Epidemiology of Infectious Diseases: Definitions, Approaches, and Scope of the Field.","Riley LW, Blanton RE.",2018,39,0.7577613793835812,388,4390,59182,4.410700324805959,0.9347335015449874,0.33854035947851246,0.7558755589250449,4390,4758,3.6888794541139363
1017,"HIV, multimorbidity, and health-related quality of life in rural KwaZulu-Natal, South Africa: A population-based study.","Stanton AM, Boyd RL, O'Cleirigh C, Olivier S, Dolotina B, Gunda R, Koole O, Gareta D, Modise TH, Reynolds Z, Khoza T, Herbst K, Ndung'u T, Hanekom WA, Wong EB, Pillay D, Siedner MJ; Vukuzazi Study Team.",2024,22,0.6742271187256218,631,5459,77855,3.985051834574914,0.8445283471699833,0.2877544122022333,0.6774961666796582,5459,6240,3.1354942159291497
1018,Diseases spectrum in the field of spatiotemporal patterns mining of infectious diseases epidemics: A bibliometric and co,"Lu W, Ren H.",2023,17,0.7774610093780031,470,4849,66975,4.187099069945865,0.8873470167435236,0.26525873401838873,0.700720531925983,4849,5309,2.8903717578961645
1019,Experience of 16 years and its associated challenges in the Field Epidemiology Training Program in Korea.,"Lee MS, Kim EY, Lee SW.",2017,50,0.7911245597115489,470,3134,45409,4.377967307309543,0.9277965877201052,0.3608363134839946,0.757708505449272,3134,3598,3.9318256327243257
102,Cardiovascular magnetic resonance for the clinical cardiologist.,"Larose E, Rodés-Cabau J, Delarochelliere R, Barbeau G, Noel B, Bertrand O.",2007,332,0.7311431914926599,132,2001,25548,4.3969092223757205,0.9318108351846629,0.5330319602250875,0.8121771726967904,2001,2150,5.808142489980444
1020,A Software Tool for Estimation of Burden of Infectious Diseases in Europe Using Incidence-Based Disability Adjusted Life,"Colzani E, Cassini A, Lewandowski D, Mangen MJ, Plass D, McDonald SA, van Lier A, Haagsma JA, Maringhini G, Pini A, Kramarz P, Kretzschmar ME.",2017,0,0.6090345294991621,391,3610,46901,4.23402426749879,0.8972915949259612,0.0,0.6281041164481728,3610,3997,0.0
1021,Changes in notifiable infectious disease incidence in China during the COVID-19 pandemic.,"Geng MJ, Zhang HY, Yu LJ, Lv CL, Wang T, Che TL, Xu Q, Jiang BG, Chen JJ, Hay SI, Li ZJ, Gao GF, Wang LP, Yang Y, Fang LQ, Liu W.",2021,289,0.7947715613417763,669,3869,59312,4.129813692298745,0.8752068671771902,0.5203432505026767,0.7687477821748362,3869,4431,5.66988092298052
